Latitude,Longitude,Sample Date,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,Location_ID
-24.183889,30.823889,2015-03-17,153.911,414.0,20.0,148
-26.861111,28.884722,2015-03-17,158.347,509.0,107.0,114
-27.802778,28.768333,2015-03-17,62.548,186.2,91.0,91
-34.075556,20.145556,2015-03-17,15.823,271.5,20.0,4
-32.595833,19.009444,2015-03-17,10.0,81.8,20.0,25
-25.45963889,28.26430556,2015-03-17,153.231,521.0,168.0,130
-25.81048333,27.90955222,2015-03-18,124.253,573.0,100.0,123
-29.758889,30.935278,2015-03-18,29.471,111.1,20.0,52
-26.619444,27.980833,2015-03-18,123.01,856.0,20.0,117
-27.01011111,26.69808333,2015-03-19,130.103,694.0,165.0,108
-24.058889,31.237222,2015-03-19,142.807,447.0,20.0,149
-26.648056,27.089444,2015-03-19,234.385,710.0,38.0,116
-26.970278,27.211111,2015-03-19,127.835,673.0,159.0,111
-26.880278,26.965,2015-03-19,237.466,888.0,178.0,113
-26.98472222,26.63227778,2015-03-19,135.816,1027.0,148.0,110
-29.744167,29.905833,2015-03-20,23.0,50.1,5.0,53
-28.96362,19.15486,2015-03-21,125.926,354.0,20.0,67
-25.49037,30.6986,2015-03-23,91.34,401.0,20.0,129
-29.744167,29.905833,2015-03-23,25.519,62.9,20.0,53
-26.970278,27.211111,2015-03-23,135.531,674.0,159.0,111
-29.042222,24.6,2015-03-23,177.0,433.0,20.0,64
-29.033333,23.983333,2015-03-23,229.0,757.0,20.0,65
-33.501667,21.624167,2015-03-23,186.703,729.0,23.0,17
-27.01011111,26.69808333,2015-03-24,134.586,584.0,183.0,108
-22.935,28.004167,2015-03-24,116.195,955.0,20.0,156
-34.065833,20.404167,2015-03-24,52.195,700.0,20.0,5
-23.763056,27.908611,2015-03-24,10.0,64.2,20.0,152
-23.23572222,27.717,2015-03-24,22.002,107.6,20.0,155
-25.127778,27.628889,2015-03-24,202.51,627.0,148.0,137
-25.20639,27.558,2015-03-24,158.387,749.0,69.0,135
-25.681111,31.783333,2015-03-24,121.339,409.0,20.0,125
-25.67386,31.57527,2015-03-24,38.846,117.6,24.0,126
-30.733889,29.828333,2015-03-24,28.19,85.7,20.0,39
-29.987778,29.851667,2015-03-24,36.049,95.2,20.0,49
-26.648056,27.089444,2015-03-24,211.879,325.0,24.0,116
-26.880278,26.965,2015-03-24,213.95,834.0,178.0,113
-26.73806,27.59194,2015-03-24,114.403,673.0,165.0,115
-26.45,28.085833,2015-03-24,113.773,994.0,20.0,119
-27.3,28.586944,2015-03-24,74.172,207.3,48.0,103
-26.98472222,26.63227778,2015-03-24,90.364,866.0,148.0,110
-33.31388889,19.07472222,2015-03-24,44.29,313.0,20.0,20
-22.225556,29.990556,2015-03-25,113.582,892.0,20.0,161
-25.436111,31.982222,2015-03-25,136.331,431.0,155.0,132
-22.548889,28.898056,2015-03-25,64.791,201.0,20.0,159
-22.91028,29.61111,2015-03-25,23.386,95.8,20.0,157
-25.362222,31.956667,2015-03-25,134.858,398.0,20.0,134
-25.14944444,31.94055556,2015-03-25,47.74,135.7,56.0,136
-28.404444,30.013056,2015-03-25,27.233,136.5,32.0,79
-30.398056,30.601944,2015-03-25,56.297,238.5,20.0,44
-26.861111,28.884722,2015-03-25,157.568,548.0,158.0,114
-34.405833,19.600556,2015-03-25,62.005,1442.0,20.0,0
-32.94583,18.33667,2015-03-25,42.037,890.0,20.0,23
-25.57877778,29.12747222,2015-03-25,46.262,329.2,20.0,127
-26.03611,30.99778,2015-03-26,64.64,178.3,20.0,120
-27.937778,31.209444,2015-03-26,72.727,320.0,20.0,88
-26.619444,27.980833,2015-03-26,108.131,970.0,20.0,117
-28.376944,24.303056,2015-03-26,185.601,1335.0,20.0,80
-34.329722,18.990278,2015-03-26,10.0,146.9,20.0,1
-29.803611,30.516111,2015-03-27,88.625,333.1,20.0,50
-25.99136,27.84208,2015-03-30,96.757,375.0,111.0,122
-29.380556,30.2775,2015-03-30,27.886,84.2,22.0,58
-29.140556,31.391944,2015-03-31,43.627,125.3,20.0,63
-28.801278,31.955389,2015-03-31,85.498,298.6,20.0,69
-26.45,28.085833,2015-03-31,114.497,942.0,20.0,119
-25.45963889,28.26430556,2015-03-31,184.907,703.0,168.0,130
-34.031944,22.053333,2014-12-04,10.0,216.4,20.0,7
-25.81048333,27.90955222,2015-04-01,134.637,588.0,100.0,123
-28.747778,31.745833,2015-04-01,67.684,250.3,20.0,73
-26.861111,28.884722,2015-04-01,135.203,542.0,146.0,114
-29.033333,23.983333,2015-04-01,131.806,619.0,20.0,65
-29.744167,29.905833,2015-04-02,30.1,59.4,5.0,53
-28.96362,19.15486,2015-04-04,128.052,360.0,20.0,67
-34.039722,22.133333,2011-01-19,11.201,167.4,23.0,6
-25.127778,27.628889,2015-04-07,182.904,608.0,148.0,137
-25.20639,27.558,2015-04-07,190.942,906.0,69.0,135
-28.735556,29.820556,2015-04-07,35.868,97.5,103.0,74
-26.73806,27.59194,2015-04-07,116.272,771.0,158.0,115
-27.671111,27.236944,2015-04-07,113.706,296.2,31.0,92
-28.338333,31.373611,2015-04-07,106.909,304.9,20.0,81
-28.068333,31.55,2015-04-07,83.29,195.5,20.0,86
-25.73411,27.21422,2015-04-08,11.771,36.9,20.0,124
-26.861111,28.884722,2015-04-08,152.088,577.0,98.0,114
-26.98472222,26.63227778,2015-04-08,156.252,1100.0,148.0,110
-30.568333,29.422778,2015-04-08,47.529,143.5,29.0,42
-30.570833,29.150556,2015-04-08,54.085,138.55,53.5,41
-31.104278,29.399722,2015-04-08,119.816,161.6,20.0,33
-34.031944,22.053333,2015-04-08,17.458,290.4,20.0,7
-27.01011111,26.69808333,2015-04-09,153.575,711.0,183.0,108
-27.602222,29.942778,2015-04-09,46.995,137.8,65.0,93
-28.75,30.442778,2015-04-09,66.198,180.8,68.0,72
-29.161667,30.629722,2015-04-09,66.412,166.1,72.0,61
-26.648056,27.089444,2015-04-09,231.882,731.0,30.0,116
-26.970278,27.211111,2015-04-09,128.734,744.0,93.0,111
-26.880278,26.965,2015-04-09,231.454,790.0,178.0,113
-28.376944,24.303056,2015-04-09,199.053,1435.0,20.0,80
-29.1825,23.575556,2015-04-09,95.478,280.8,20.0,59
-31.031389,28.883333,2015-04-09,38.693,95.6,20.0,34
-30.86013889,29.07125,2015-04-09,61.148,154.2,83.0,36
-30.77586667,29.03221667,2015-04-09,70.3,169.5,43.0,38
-28.308889,31.9025,2015-04-09,155.105,367.0,20.0,82
-27.671111,27.236944,2015-04-10,105.752,292.5,20.0,92
-34.039722,22.133333,2015-04-08,10.39,158.7,20.0,6
-34.02861,22.22222,2015-04-10,25.806,499.0,20.0,8
-25.99136,27.84208,2015-04-13,118.611,428.0,111.0,122
-34.02861,22.22222,2011-01-20,208.236,238.8,10.0,8
-34.02861,22.22222,2011-03-17,97.65,238.8,10.0,8
-34.02861,22.22222,2011-04-19,127.07,238.8,10.0,8
-34.02861,22.22222,2011-05-19,149.423,238.8,10.0,8
-34.02861,22.22222,2011-06-14,7.532,238.8,10.0,8
-26.970278,27.211111,2015-04-13,125.166,765.0,84.0,111
-26.45,28.085833,2015-04-13,115.895,941.0,144.0,119
-34.02861,22.22222,2011-10-12,28.396,253.7,10.0,8
-28.116667,26.725278,2015-04-13,237.381,1428.0,20.0,85
-33.818056,19.694722,2015-04-13,19.06,251.8,20.0,14
-27.01011111,26.69808333,2015-04-14,137.731,739.0,91.0,108
-34.02861,22.22222,2012-04-24,78.104,306.8,10.0,8
-34.02861,22.22222,2012-06-26,134.964,264.7,10.0,8
-24.058889,31.237222,2015-04-14,141.284,390.0,20.0,149
-25.681111,31.783333,2015-04-14,172.883,642.0,20.0,125
-34.02861,22.22222,2012-10-11,158.384,415.0,10.0,8
-25.362222,31.956667,2015-04-14,50.979,119.4,20.0,134
-34.02861,22.22222,2012-12-06,8.352,191.2,10.0,8
-34.02861,22.22222,2013-01-07,352.55,349.6,66.0,8
-34.02861,22.22222,2013-02-06,13.324,218.2,14.0,8
-34.02861,22.22222,2013-03-07,14.352,225.3,10.0,8
-26.861111,28.884722,2015-04-14,131.416,572.0,98.0,114
-26.648056,27.089444,2015-04-14,238.68,702.0,30.0,116
-34.02861,22.22222,2013-06-05,118.76,717.0,10.0,8
-34.02861,22.22222,2013-07-03,114.819,256.7,10.0,8
-26.98472222,26.63227778,2015-04-14,257.975,1221.0,148.0,110
-28.141944,26.417778,2015-04-14,159.1345,860.0,129.0,83
-34.02861,22.22222,2013-12-13,10.394,200.13,10.0,8
-29.160278,26.573333,2015-04-14,139.062,409.0,74.0,62
-28.69485,28.23487,2015-04-14,127.534,289.4,20.0,76
-28.883333,27.89,2015-04-14,89.353,214.4,20.0,68
-34.02861,22.22222,2014-04-03,12.548,224.9,20.0,8
-34.02861,22.22222,2014-05-08,13.659,207.7,20.0,8
-34.02861,22.22222,2014-06-04,13.101,223.1,20.0,8
-34.075556,20.145556,2015-04-14,11.445,217.5,20.0,4
-32.595833,19.009444,2015-04-14,10.257,83.3,20.0,25
-25.45963889,28.26430556,2015-04-14,170.243,615.0,168.0,130
-34.02861,22.22222,2015-01-12,13.422,249.3,20.0,8
-34.02861,22.22222,2015-01-29,14.22,221.2,20.0,8
-25.81048333,27.90955222,2015-04-15,133.66,567.0,100.0,123
-22.935,28.004167,2015-04-15,75.845,176.8,20.0,156
-23.23572222,27.717,2015-04-15,26.667,96.3,20.0,155
-22.548889,28.898056,2015-04-15,69.936,214.9,20.0,159
-22.91028,29.61111,2015-04-15,24.634,94.9,20.0,157
-34.02861,22.22222,2015-11-04,10.0,261.8,20.0,8
-25.49037,30.6986,2015-04-15,81.44,358.2,20.0,129
-25.513889,31.224444,2015-04-15,55.297,191.3,20.0,128
-30.336111,27.359444,2015-04-15,72.468,174.9,20.0,45
-29.615556,27.065278,2015-04-15,76.748,214.7,25.0,57
-34.092222,21.295278,2015-04-15,28.446,370.0,20.0,3
-30.830556,26.921389,2015-04-16,80.958,179.0,20.0,37
-23.763056,27.908611,2015-04-16,10.0,62.4,20.0,152
-27.671111,27.236944,2015-04-16,119.331,317.0,20.0,92
-31.000833,26.353056,2015-04-16,156.863,387.0,141.0,35
-30.679722,26.7125,2015-04-16,71.942,172.6,20.0,40
-34.405833,19.600556,2013-02-13,54.318,1491.0,10.0,0
-34.405833,19.600556,2013-03-13,65.624,1491.0,10.0,0
-34.405833,19.600556,2013-04-10,60.23,911.0,10.0,0
-34.405833,19.600556,2013-05-08,65.572,911.0,14.0,0
-29.744167,29.905833,2015-04-17,32.8,69.9,5.0,53
-34.405833,19.600556,2013-09-25,40.178,804.51,10.0,0
-29.987778,29.851667,2015-04-20,38.085,97.5,20.0,49
-29.744167,29.905833,2015-04-20,31.693,73.6,20.0,53
-34.405833,19.600556,2014-02-12,95.538,1339.0,10.0,0
-34.405833,19.600556,2014-03-12,88.362,1339.0,20.0,0
-34.065833,20.404167,2015-04-21,61.507,835.0,20.0,5
-25.127778,27.628889,2015-04-21,185.987,614.0,148.0,137
-25.20639,27.558,2015-04-21,186.038,881.0,25.0,135
-26.03611,30.99778,2015-04-21,70.352,177.5,20.0,120
-27.937778,31.209444,2015-04-21,81.269,318.3,115.0,88
-30.733889,29.828333,2015-04-21,28.811,80.8,20.0,39
-26.98472222,26.63227778,2015-04-21,288.296,1251.0,148.0,110
-33.31388889,19.07472222,2015-04-21,44.602,287.0,30.0,20
-27.01011111,26.69808333,2015-04-22,147.563,764.0,89.0,108
-28.404444,30.013056,2015-04-22,50.09,287.2,81.0,79
-30.398056,30.601944,2015-04-22,48.05,245.6,43.0,44
-34.329722,18.990278,2011-07-06,8.669,201.9,10.0,1
-26.648056,27.089444,2015-04-22,235.333,697.0,20.0,116
-34.329722,18.990278,2011-09-28,5.0,145.5,10.0,1
-34.329722,18.990278,2011-10-25,19.254,140.1,10.0,1
-34.329722,18.990278,2011-11-24,5.0,99.3,19.0,1
-34.329722,18.990278,2011-12-22,8.007,113.5,10.0,1
-26.970278,27.211111,2015-04-22,128.767,744.0,98.0,111
-26.880278,26.965,2015-04-22,233.713,774.0,178.0,113
-34.329722,18.990278,2012-04-04,5.0,148.9,14.0,1
-34.329722,18.990278,2012-05-03,17.082,160.2,10.0,1
-34.329722,18.990278,2012-05-24,12.586,186.7,10.0,1
-34.329722,18.990278,2012-07-19,5.0,186.0,10.0,1
-34.329722,18.990278,2012-08-16,5.0,103.1,10.0,1
-34.405833,19.600556,2015-04-22,64.623,1484.0,20.0,0
-34.329722,18.990278,2012-10-11,5.0,126.1,10.0,1
-28.058889,30.373611,2015-04-22,67.192,315.6,148.0,87
-25.57877778,29.12747222,2015-04-22,50.648,308.5,20.0,127
-27.5275,30.858056,2015-04-23,37.034,96.9,20.0,95
-34.329722,18.990278,2013-04-11,5.0,145.6,10.0,1
-34.329722,18.990278,2013-05-09,5.0,172.0,13.0,1
-34.329722,18.990278,2013-06-06,5.864,160.1,11.0,1
-28.376944,24.303056,2015-04-23,203.266,1465.0,20.0,80
-34.329722,18.990278,2013-08-01,5.0,153.1,12.0,1
-34.329722,18.990278,2013-08-29,10.51,128.3,24.0,1
-34.329722,18.990278,2013-09-26,10.639,132.84,10.0,1
-34.329722,18.990278,2015-04-23,15.055,163.2,20.0,1
-34.329722,18.990278,2014-01-23,5.562,137.0,10.0,1
-32.94583,18.33667,2015-04-23,48.572,637.0,20.0,23
-33.870833,20.003333,2015-04-27,212.972,1085.0,98.0,13
-29.140556,31.391944,2015-04-28,71.607,201.6,20.0,63
-25.99136,27.84208,2015-04-28,101.131,475.0,112.0,122
-28.801278,31.955389,2015-04-28,67.713,261.3,25.0,69
-26.970278,27.211111,2015-04-28,122.262,708.0,152.0,111
-26.73806,27.59194,2015-04-28,118.066,762.0,27.0,115
-26.45,28.085833,2015-04-28,109.994,996.0,144.0,119
-33.501667,21.624167,2015-04-28,228.732,836.0,20.0,17
-34.329722,18.990278,2015-06-25,10.0,145.7,20.0,1
-34.329722,18.990278,2015-07-23,10.0,111.7,20.0,1
-34.329722,18.990278,2015-08-27,10.0,142.5,20.0,1
-34.329722,18.990278,2015-10-01,10.0,118.7,20.0,1
-27.01011111,26.69808333,2015-04-29,130.833,778.0,20.0,108
-25.73411,27.21422,2015-04-29,10.0,34.39,30.0,124
-28.747778,31.745833,2015-04-29,63.707,244.8,21.0,73
-26.861111,28.884722,2015-04-29,148.37,604.0,103.0,114
-26.648056,27.089444,2015-04-29,236.106,700.0,20.0,116
-26.880278,26.965,2015-04-29,235.719,796.0,178.0,113
-26.98472222,26.63227778,2015-04-29,279.002,1225.0,148.0,110
-28.141944,26.417778,2015-04-29,217.321,1331.0,129.0,83
-29.1825,23.575556,2015-04-29,95.285,240.15,20.0,59
-25.45963889,28.26430556,2015-04-29,201.575,671.0,168.0,130
-25.81048333,27.90955222,2015-04-30,136.034,614.0,100.0,123
-29.744167,29.905833,2015-04-30,35.4,73.3,5.0,53
-29.380556,30.2775,2015-04-30,44.425,136.1,20.0,58
-27.602222,29.942778,2015-05-01,69.03,172.8,20.0,93
-28.735556,29.820556,2015-05-04,43.627,102.6,20.0,74
-26.510278,28.351389,2015-05-04,176.574,668.0,137.0,118
-26.73806,27.59194,2015-05-04,116.73,790.0,27.0,115
-27.671111,27.236944,2015-05-04,108.706,291.8,20.0,92
-25.127778,27.628889,2015-05-05,189.814,603.0,148.0,137
-25.20639,27.558,2015-05-05,186.454,860.0,20.0,135
-27.802778,28.768333,2015-05-05,139.089,324.95,20.0,91
-34.031944,22.053333,2015-05-05,22.483,345.7,20.0,7
-34.039722,22.133333,2015-05-05,19.675,291.5,20.0,6
-28.338333,31.373611,2015-05-05,119.631,328.0,126.0,81
-28.068333,31.55,2015-05-05,81.008,232.4,22.0,86
-27.01011111,26.69808333,2015-05-06,142.598,764.0,20.0,108
-28.75,30.442778,2015-05-06,65.352,164.3,20.0,72
-27.02314,28.59389,2015-05-06,158.072,391.0,83.0,107
-26.648056,27.089444,2015-05-06,240.305,700.0,20.0,116
-26.970278,27.211111,2015-05-06,130.53,756.0,20.0,111
-26.880278,26.965,2015-05-06,236.627,807.0,178.0,113
-27.3,28.586944,2015-05-06,117.907,300.1,20.0,103
-26.98472222,26.63227778,2015-05-06,265.595,1195.0,148.0,110
-33.870833,20.003333,2011-03-31,166.938,667.0,74.0,13
-33.870833,20.003333,2011-08-23,211.762,667.0,133.0,13
-33.870833,20.003333,2011-09-20,241.649,667.0,88.0,13
-33.870833,20.003333,2011-10-26,313.567,667.0,125.0,13
-33.870833,20.003333,2011-11-16,306.207,667.0,165.0,13
-33.870833,20.003333,2012-04-02,173.971,667.0,113.0,13
-33.870833,20.003333,2012-05-01,185.276,667.0,81.0,13
-33.870833,20.003333,2012-05-22,269.738,667.0,136.0,13
-33.870833,20.003333,2012-06-19,246.391,667.0,116.0,13
-33.870833,20.003333,2012-09-10,214.169,667.0,42.0,13
-33.870833,20.003333,2012-10-08,246.65,667.0,57.0,13
-33.870833,20.003333,2012-11-05,173.559,667.0,65.0,13
-33.870833,20.003333,2013-02-06,200.178,125.9,42.0,13
-33.870833,20.003333,2013-02-12,272.421,125.9,158.0,13
-33.870833,20.003333,2013-03-11,303.39,125.9,86.0,13
-33.870833,20.003333,2013-04-08,251.113,125.9,36.0,13
-33.870833,20.003333,2013-06-03,205.276,125.9,137.0,13
-33.870833,20.003333,2013-07-29,158.7,125.9,48.0,13
-33.870833,20.003333,2013-08-29,171.375,125.9,45.0,13
-33.870833,20.003333,2013-09-23,187.4,420.52,78.0,13
-33.870833,20.003333,2013-10-21,307.787,420.52,165.0,13
-33.870833,20.003333,2014-01-20,213.827,420.52,10.0,13
-33.870833,20.003333,2014-02-10,272.033,420.52,83.0,13
-33.870833,20.003333,2014-03-10,264.032,420.52,103.0,13
-33.870833,20.003333,2014-04-07,272.481,420.52,20.0,13
-33.870833,20.003333,2014-05-19,226.298,420.52,77.0,13
-33.870833,20.003333,2014-06-26,288.158,420.52,20.0,13
-33.870833,20.003333,2014-07-31,225.571,420.52,106.0,13
-33.870833,20.003333,2014-09-04,270.801,1085.0,145.0,13
-33.870833,20.003333,2014-10-02,178.015,1085.0,100.0,13
-33.870833,20.003333,2015-02-26,267.207,1085.0,112.0,13
-29.161667,30.629722,2015-05-07,64.818,154.1,72.0,61
-33.870833,20.003333,2015-06-25,257.415,1085.0,20.0,13
-33.870833,20.003333,2015-07-23,213.992,1085.0,20.0,13
-33.870833,20.003333,2015-08-27,271.097,1085.0,75.0,13
-33.870833,20.003333,2015-10-29,294.8,1085.0,106.0,13
-33.870833,20.003333,2015-12-03,285.7,1085.0,167.0,13
-26.619444,27.980833,2015-05-07,131.687,957.0,20.0,117
-28.376944,24.303056,2015-05-07,199.708,1413.0,20.0,80
-34.02861,22.22222,2015-05-07,24.352,341.5,20.0,8
-28.308889,31.9025,2015-05-07,125.323,359.0,20.0,82
-28.058889,30.373611,2015-05-10,79.533,315.1,128.0,87
-24.058889,31.237222,2015-05-11,140.954,433.0,20.0,149
-25.49037,30.6986,2015-05-11,95.532,449.0,20.0,129
-26.648056,27.089444,2015-05-11,235.493,703.0,20.0,116
-26.970278,27.211111,2015-05-11,124.134,778.0,20.0,111
-26.880278,26.965,2015-05-11,241.943,833.0,178.0,113
-29.160278,26.573333,2015-05-11,168.442,540.0,193.0,62
-33.818056,19.694722,2015-05-11,22.327,271.3,20.0,14
-32.502778,19.535833,2015-05-11,12.893,106.7,20.0,26
-33.818056,19.694722,2013-06-03,5.0,109.8,44.0,14
-33.818056,19.694722,2013-07-29,5.478,86.8,10.0,14
-27.01011111,26.69808333,2015-05-12,132.049,760.0,20.0,108
-25.81048333,27.90955222,2015-05-12,141.519,626.0,100.0,123
-25.99136,27.84208,2015-05-12,114.793,458.0,112.0,122
-25.681111,31.783333,2015-05-12,165.326,608.0,20.0,125
-25.67386,31.57527,2015-05-12,32.614,141.6,29.0,126
-25.513889,31.224444,2015-05-12,68.144,265.7,31.0,128
-24.9675,31.516667,2015-05-12,42.936,118.4,20.0,139
-26.73806,27.59194,2015-05-12,121.625,799.0,20.0,115
-26.45,28.085833,2015-05-12,134.688,958.0,144.0,119
-26.98472222,26.63227778,2015-05-12,286.972,1301.0,148.0,110
-28.69485,28.23487,2015-05-12,141.975,318.0,20.0,76
-29.615556,27.065278,2015-05-12,119.527,306.4,23.0,57
-28.883333,27.89,2015-05-12,62.113,234.0,20.0,68
-29.1825,23.575556,2015-05-12,93.491,237.4,20.0,59
-30.570833,29.150556,2015-05-12,74.754,158.8,20.0,41
-31.104278,29.399722,2015-05-12,83.745,194.9,20.0,33
-34.075556,20.145556,2015-05-12,10.05,261.5,20.0,4
-32.595833,19.009444,2015-05-12,10.0,76.3,20.0,25
-34.075556,20.145556,2011-01-26,8.0,104.5,28.0,4
-34.075556,20.145556,2011-02-23,5.0,99.9,10.0,4
-25.436111,31.982222,2015-05-13,95.164,381.0,20.0,132
-25.362222,31.956667,2015-05-13,172.326,490.0,22.0,134
-34.075556,20.145556,2011-06-28,6.803,197.2,10.0,4
-25.14944444,31.94055556,2015-05-13,44.18,136.2,20.0,136
-26.861111,28.884722,2015-05-13,145.793,541.0,103.0,114
-27.802778,28.768333,2015-05-13,111.665,271.4,20.0,91
-30.336111,27.359444,2015-05-13,93.078,197.8,105.0,45
-30.568333,29.422778,2015-05-13,72.303,193.1,43.0,42
-31.031389,28.883333,2015-05-13,59.166,130.5,20.0,34
-30.86013889,29.07125,2015-05-13,100.009,223.3,20.0,36
-30.77586667,29.03221667,2015-05-13,139.757,240.5,20.0,38
-33.08883333,19.21878333,2015-05-13,10.0,68.7,20.0,22
-25.45963889,28.26430556,2015-05-13,205.315,750.0,168.0,130
-30.830556,26.921389,2015-05-14,123.095,257.5,20.0,37
-31.000833,26.353056,2015-05-14,254.198,563.0,141.0,35
-30.534167,24.961944,2015-05-14,325.264,815.0,20.0,43
-29.744167,29.905833,2015-05-15,37.2,78.2,5.0,53
-29.744167,29.905833,2015-05-18,36.79,88.2,20.0,53
-34.065833,20.404167,2015-05-19,97.652,1389.0,20.0,5
-34.075556,20.145556,2013-09-23,12.316,216.31,10.0,4
-25.127778,27.628889,2015-05-19,190.817,617.0,148.0,137
-25.20639,27.558,2015-05-19,182.401,879.0,28.0,135
-30.733889,29.828333,2015-05-19,34.847,100.6,20.0,39
-29.987778,29.851667,2015-05-19,41.712,107.2,20.0,49
-27.02314,28.59389,2015-05-19,167.635,419.0,20.0,107
-28.141944,26.417778,2015-05-19,193.786,455.0,35.0,83
-34.092222,21.295278,2015-05-19,50.782,746.0,20.0,3
-33.31388889,19.07472222,2015-05-19,53.215,298.2,28.0,20
-22.225556,29.990556,2015-05-20,144.325,1087.0,20.0,161
-24.183889,30.823889,2015-05-20,145.998,426.0,20.0,148
-24.058889,31.237222,2015-05-20,184.125,444.0,20.0,149
-26.03611,30.99778,2015-05-20,81.204,198.6,20.0,120
-34.075556,20.145556,2015-06-09,42.839,53.4,30.0,4
-27.937778,31.209444,2015-05-20,70.564,254.0,20.0,88
-28.404444,30.013056,2015-05-20,64.628,280.0,20.0,79
-32.595833,19.009444,2011-03-17,10.469,83.6,10.0,25
-32.595833,19.009444,2011-04-13,6.927,67.0,10.0,25
-26.880278,26.965,2015-05-20,252.204,836.0,101.0,113
-32.595833,19.009444,2011-06-14,5.0,70.5,10.0,25
-32.595833,19.009444,2011-07-15,5.0,68.2,10.0,25
-32.595833,19.009444,2011-08-11,5.0,69.9,10.0,25
-32.595833,19.009444,2011-10-05,17.718,67.6,10.0,25
-28.96362,19.15486,2015-05-20,132.877,406.0,20.0,67
-34.405833,19.600556,2015-05-20,69.333,1493.0,20.0,0
-27.5275,30.858056,2015-05-21,40.166,107.5,20.0,95
-32.595833,19.009444,2012-04-10,10.744,93.4,15.0,25
-32.595833,19.009444,2012-05-08,8.526,78.4,10.0,25
-32.595833,19.009444,2012-07-24,5.0,57.3,10.0,25
-32.595833,19.009444,2012-08-22,5.72,51.2,10.0,25
-28.376944,24.303056,2015-05-21,206.226,1425.0,20.0,80
-34.329722,18.990278,2015-05-21,11.923,173.6,20.0,1
-32.94583,18.33667,2015-05-21,43.551,1275.0,20.0,23
-29.803611,30.516111,2015-05-22,100.913,350.0,20.0,50
-33.501667,21.624167,2015-05-23,85.644,580.0,42.0,17
-25.99136,27.84208,2015-05-25,123.047,423.0,20.0,122
-26.970278,27.211111,2015-05-25,125.039,795.0,20.0,111
-32.595833,19.009444,2013-08-20,8.743,83.9,16.0,25
-26.880278,26.965,2015-05-25,248.4195,827.0,101.0,113
-32.595833,19.009444,2013-10-08,11.149,70.25,12.0,25
-26.73806,27.59194,2015-05-25,116.552,796.0,173.0,115
-26.45,28.085833,2015-05-25,130.474,907.0,144.0,119
-27.01011111,26.69808333,2015-05-26,138.295,824.0,58.0,108
-29.380556,30.2775,2015-05-26,32.602,90.6,20.0,58
-26.861111,28.884722,2015-05-26,157.853,579.0,77.0,114
-26.648056,27.089444,2015-05-26,244.304,710.0,20.0,116
-32.595833,19.009444,2014-06-24,10.0,59.2,20.0,25
-32.595833,19.009444,2014-09-23,10.582,60.4,20.0,25
-26.98472222,26.63227778,2015-05-26,295.737,1334.0,148.0,110
-28.141944,26.417778,2015-05-26,192.507,461.0,21.0,83
-25.45963889,28.26430556,2015-05-26,235.481,807.0,168.0,130
-25.81048333,27.90955222,2015-05-27,137.952,637.0,100.0,123
-32.595833,19.009444,2015-06-09,10.0,95.7,20.0,25
-32.595833,19.009444,2015-07-21,10.0,62.9,20.0,25
-32.595833,19.009444,2015-08-18,10.0,62.4,20.0,25
-22.225556,29.990556,2015-05-27,131.7,1113.0,50.0,161
-28.747778,31.745833,2015-05-27,72.648,261.4,20.0,73
-29.033333,23.983333,2015-05-27,147.72,891.0,20.0,65
-33.08883333,19.21878333,2013-10-15,5.911,74.58,10.0,22
-25.57877778,29.12747222,2015-05-28,47.29,378.0,20.0,127
-29.744167,29.905833,2015-05-29,40.3,86.9,5.0,53
-28.768056,20.720556,2015-05-29,125.305,364.0,20.0,70
-22.225556,29.990556,2015-06-01,129.6,1120.0,50.0,161
-33.08883333,19.21878333,2014-06-23,10.0,54.7,20.0,22
-26.510278,28.351389,2015-06-01,180.985,698.0,137.0,118
-33.08883333,19.21878333,2014-08-12,11.518,59.0,20.0,22
-33.08883333,19.21878333,2014-09-10,10.0,61.0,20.0,22
-33.08883333,19.21878333,2014-10-22,10.0,56.5,20.0,22
-33.08883333,19.21878333,2014-11-20,10.0,51.8,20.0,22
-33.08883333,19.21878333,2015-01-14,10.0,35.47,20.0,22
-33.08883333,19.21878333,2015-02-18,10.0,37.2,20.0,22
-33.08883333,19.21878333,2015-03-19,10.0,37.58,20.0,22
-33.08883333,19.21878333,2015-04-15,10.0,44.3,20.0,22
-27.671111,27.236944,2015-06-01,136.506,349.0,20.0,92
-33.08883333,19.21878333,2015-08-19,10.0,52.2,20.0,22
-33.08883333,19.21878333,2015-09-16,10.0,51.3,20.0,22
-30.568333,29.422778,2015-06-01,85.945,230.6,20.0,42
-33.08883333,19.21878333,2015-11-25,10.0,54.0,35.0,22
-25.127778,27.628889,2015-06-02,193.725,674.0,148.0,137
-25.20639,27.558,2015-06-02,180.36,806.0,40.0,135
-32.502778,19.535833,2011-06-13,8.118,79.0,10.0,26
-30.336111,27.359444,2015-06-02,106.611,232.9,20.0,45
-31.104278,29.399722,2015-06-02,88.122,204.0,20.0,33
-32.502778,19.535833,2012-07-27,5.0,62.8,22.0,26
-34.031944,22.053333,2015-06-02,15.687,323.0,20.0,7
-34.039722,22.133333,2015-06-02,13.624,272.9,20.0,6
-34.02861,22.22222,2015-06-02,56.332,1442.0,20.0,8
-28.338333,31.373611,2015-06-02,148.889,331.0,20.0,81
