Latitude,Longitude,Sample Date
-26.970278,27.211111,2014-02-05
-26.970278,27.211111,2014-02-11
-26.970278,27.211111,2014-02-18
-26.970278,27.211111,2014-02-25
-26.970278,27.211111,2014-03-06
-26.970278,27.211111,2014-03-11
-26.970278,27.211111,2014-03-19
-26.970278,27.211111,2014-03-26
-26.970278,27.211111,2014-04-03
-26.970278,27.211111,2014-04-08
-26.970278,27.211111,2014-04-16
-26.970278,27.211111,2014-04-23
-26.970278,27.211111,2014-05-01
-26.970278,27.211111,2014-05-05
-26.970278,27.211111,2014-05-13
-26.970278,27.211111,2014-05-21
-26.970278,27.211111,2014-05-27
-26.970278,27.211111,2014-06-19
-26.970278,27.211111,2014-06-24
-26.970278,27.211111,2014-07-10
-26.970278,27.211111,2014-07-16
-26.970278,27.211111,2014-07-28
-26.970278,27.211111,2014-08-11
-26.970278,27.211111,2014-08-20
-26.970278,27.211111,2014-08-26
-26.970278,27.211111,2014-09-04
-26.970278,27.211111,2014-09-10
-26.970278,27.211111,2014-09-23
-26.970278,27.211111,2014-09-30
-26.970278,27.211111,2014-10-08
-26.970278,27.211111,2014-10-15
-26.970278,27.211111,2014-10-21
-26.970278,27.211111,2014-10-28
-26.970278,27.211111,2014-11-05
-26.970278,27.211111,2014-11-12
-26.970278,27.211111,2014-11-25
-26.970278,27.211111,2014-12-01
-26.970278,27.211111,2014-12-10
-26.970278,27.211111,2014-12-16
-26.970278,27.211111,2014-12-22
-26.970278,27.211111,2015-01-05
-26.970278,27.211111,2015-01-12
-26.970278,27.211111,2015-01-19
-26.970278,27.211111,2015-01-27
-26.970278,27.211111,2015-02-02
-26.970278,27.211111,2015-02-09
-26.970278,27.211111,2015-02-16
-26.970278,27.211111,2015-02-24
-26.970278,27.211111,2015-03-03
-26.970278,27.211111,2015-03-09
-26.970278,27.211111,2015-03-19
-26.970278,27.211111,2015-03-23
-26.970278,27.211111,2015-04-09
-26.970278,27.211111,2015-04-13
-26.970278,27.211111,2015-04-22
-26.970278,27.211111,2015-04-28
-26.970278,27.211111,2015-05-06
-26.970278,27.211111,2015-05-11
-26.970278,27.211111,2015-05-25
-26.970278,27.211111,2015-06-08
-26.970278,27.211111,2015-06-22
-26.970278,27.211111,2015-07-08
-26.970278,27.211111,2015-07-22
-26.970278,27.211111,2015-08-04
-26.970278,27.211111,2015-08-18
-26.970278,27.211111,2015-09-01
-26.970278,27.211111,2015-09-15
-26.970278,27.211111,2015-09-29
-26.970278,27.211111,2015-10-27
-26.970278,27.211111,2015-11-11
-26.970278,27.211111,2015-11-24
-26.970278,27.211111,2015-12-08
-26.970278,27.211111,2015-12-22
-26.905,32.324722,2011-03-30
-26.905,32.324722,2011-07-28
-26.905,32.324722,2011-10-12
-26.905,32.324722,2012-02-29
-26.905,32.324722,2012-04-25
-26.905,32.324722,2012-06-14
-26.905,32.324722,2012-07-18
-26.905,32.324722,2012-09-12
-26.905,32.324722,2012-11-07
-26.905,32.324722,2012-12-06
-26.905,32.324722,2013-01-31
-26.905,32.324722,2013-02-28
-26.905,32.324722,2013-04-25
-26.905,32.324722,2013-05-23
-26.905,32.324722,2013-07-18
-26.905,32.324722,2013-08-15
-26.905,32.324722,2013-09-12
-26.905,32.324722,2013-10-09
-26.905,32.324722,2013-12-05
-26.905,32.324722,2014-01-23
-26.905,32.324722,2014-02-19
-26.905,32.324722,2014-04-16
-26.905,32.324722,2014-05-14
-26.905,32.324722,2014-06-11
-26.905,32.324722,2014-07-09
-26.905,32.324722,2014-08-06
-26.905,32.324722,2014-09-05
-26.905,32.324722,2014-10-08
-26.905,32.324722,2014-10-29
-26.905,32.324722,2014-11-26
-26.905,32.324722,2014-12-18
-26.905,32.324722,2015-01-22
-26.905,32.324722,2015-02-25
-26.905,32.324722,2015-03-18
-26.905,32.324722,2015-08-06
-26.880278,26.965,2011-01-19
-26.880278,26.965,2011-01-26
-26.880278,26.965,2011-03-16
-26.880278,26.965,2011-03-30
-26.880278,26.965,2011-04-06
-26.880278,26.965,2011-04-27
-26.880278,26.965,2011-05-18
-26.880278,26.965,2011-06-08
-26.880278,26.965,2011-06-23
-26.880278,26.965,2011-06-30
-26.880278,26.965,2011-07-12
-26.880278,26.965,2011-07-26
-26.880278,26.965,2011-08-09
-26.880278,26.965,2011-08-25
-26.880278,26.965,2011-09-13
-26.880278,26.965,2011-09-20
-26.880278,26.965,2011-10-11
-26.880278,26.965,2011-10-18
-26.880278,26.965,2011-11-01
-26.880278,26.965,2011-11-22
-26.880278,26.965,2011-12-08
-26.880278,26.965,2011-12-13
-26.880278,26.965,2012-01-04
-26.880278,26.965,2012-01-10
-26.880278,26.965,2012-01-17
-26.880278,26.965,2012-01-24
-26.880278,26.965,2012-02-08
-26.880278,26.965,2012-02-21
-26.880278,26.965,2012-03-13
-26.880278,26.965,2012-03-27
-26.880278,26.965,2012-04-04
-26.880278,26.965,2012-04-18
-26.880278,26.965,2012-04-24
-26.880278,26.965,2012-05-04
-26.880278,26.965,2012-05-08
-26.880278,26.965,2012-05-22
-26.880278,26.965,2012-05-29
-26.880278,26.965,2012-06-15
-26.880278,26.965,2012-06-26
-26.880278,26.965,2012-07-10
-26.880278,26.965,2012-07-23
-26.880278,26.965,2012-07-30
-26.880278,26.965,2012-08-07
-26.880278,26.965,2012-08-13
-26.880278,26.965,2012-08-20
-26.880278,26.965,2012-08-28
-26.880278,26.965,2012-09-04
-26.880278,26.965,2012-09-18
-26.880278,26.965,2012-09-26
-26.880278,26.965,2012-10-03
-26.880278,26.965,2012-10-09
-26.880278,26.965,2012-10-16
-26.880278,26.965,2012-10-23
-26.880278,26.965,2012-10-30
-26.880278,26.965,2012-11-08
-26.880278,26.965,2012-11-13
-26.880278,26.965,2012-11-20
-26.880278,26.965,2012-11-28
-26.880278,26.965,2012-12-05
-26.880278,26.965,2012-12-11
-26.880278,26.965,2012-12-19
-26.880278,26.965,2013-01-04
-26.880278,26.965,2013-01-08
-26.880278,26.965,2013-01-15
-26.880278,26.965,2013-01-22
-26.880278,26.965,2013-02-12
-26.880278,26.965,2013-02-18
-26.880278,26.965,2013-02-26
-26.880278,26.965,2013-03-06
-26.880278,26.965,2013-03-12
-26.880278,26.965,2013-03-19
-26.880278,26.965,2013-03-26
-26.880278,26.965,2013-04-04
-26.880278,26.965,2013-04-11
-26.880278,26.965,2013-04-16
-26.880278,26.965,2013-04-23
-26.880278,26.965,2013-04-30
-26.880278,26.965,2013-05-08
-26.880278,26.965,2013-05-14
-26.880278,26.965,2013-05-21
-26.880278,26.965,2013-05-29
-26.880278,26.965,2013-06-05
-26.880278,26.965,2013-06-11
-26.880278,26.965,2013-06-25
-26.880278,26.965,2013-07-03
-26.880278,26.965,2013-07-09
-26.880278,26.965,2013-07-16
-26.880278,26.965,2013-07-25
-26.880278,26.965,2013-07-30
-26.880278,26.965,2013-08-14
-26.880278,26.965,2013-08-23
-26.880278,26.965,2013-08-30
-26.880278,26.965,2013-09-04
-26.880278,26.965,2013-09-11
-26.880278,26.965,2013-09-17
-26.880278,26.965,2013-09-26
-26.880278,26.965,2013-10-03
-26.880278,26.965,2013-10-11
-26.880278,26.965,2013-10-15
-26.880278,26.965,2013-10-22
-26.880278,26.965,2013-10-29
-26.880278,26.965,2013-11-06
-26.880278,26.965,2013-11-12
-26.880278,26.965,2013-11-19
-26.880278,26.965,2013-11-26
-26.880278,26.965,2013-12-04
-26.880278,26.965,2013-12-11
-26.880278,26.965,2013-12-18
-26.880278,26.965,2013-12-23
-26.880278,26.965,2014-01-08
-26.880278,26.965,2014-01-14
-26.880278,26.965,2014-01-23
-26.880278,26.965,2014-01-28
-26.880278,26.965,2014-02-05
-26.880278,26.965,2014-02-11
-26.880278,26.965,2014-02-18
-26.880278,26.965,2014-02-25
-26.880278,26.965,2014-03-05
-26.880278,26.965,2014-03-11
-26.880278,26.965,2014-03-19
-26.880278,26.965,2014-03-26
-26.880278,26.965,2014-04-03
-26.880278,26.965,2014-04-08
-26.880278,26.965,2014-04-16
-26.880278,26.965,2014-04-23
-26.880278,26.965,2014-05-01
-26.880278,26.965,2014-05-13
-26.880278,26.965,2014-05-21
-26.880278,26.965,2014-06-20
-26.880278,26.965,2014-06-24
-26.880278,26.965,2014-07-02
-26.880278,26.965,2014-07-10
-26.880278,26.965,2014-07-16
-26.880278,26.965,2014-07-29
-26.880278,26.965,2014-08-13
-26.880278,26.965,2014-08-20
-26.880278,26.965,2014-08-26
-26.880278,26.965,2014-09-02
-26.880278,26.965,2014-09-10
-26.880278,26.965,2014-09-23
-26.880278,26.965,2014-09-30
-26.880278,26.965,2014-10-10
-26.880278,26.965,2014-10-15
-26.880278,26.965,2014-10-22
-26.880278,26.965,2014-10-28
-26.880278,26.965,2014-11-05
-26.880278,26.965,2014-11-12
-26.880278,26.965,2014-11-25
-26.880278,26.965,2014-12-02
-26.880278,26.965,2014-12-10
-26.880278,26.965,2014-12-17
-26.880278,26.965,2014-12-22
-26.880278,26.965,2015-01-07
-26.880278,26.965,2015-01-27
-26.880278,26.965,2015-02-18
-26.880278,26.965,2015-03-04
-26.880278,26.965,2015-03-09
-26.880278,26.965,2015-03-19
-26.880278,26.965,2015-03-24
-26.880278,26.965,2015-04-09
-26.880278,26.965,2015-04-22
-26.880278,26.965,2015-04-29
-26.880278,26.965,2015-05-06
-26.880278,26.965,2015-05-11
-26.880278,26.965,2015-05-20
-26.880278,26.965,2015-05-25
-26.880278,26.965,2015-06-08
-26.880278,26.965,2015-06-18
-26.880278,26.965,2015-06-22
-26.880278,26.965,2015-07-09
-26.880278,26.965,2015-07-20
-26.880278,26.965,2015-07-22
-26.880278,26.965,2015-08-04
-26.880278,26.965,2015-08-18
-26.880278,26.965,2015-09-15
-26.880278,26.965,2015-09-29
-26.880278,26.965,2015-10-13
-26.880278,26.965,2015-10-27
-26.880278,26.965,2015-11-11
-26.880278,26.965,2015-11-24
-26.880278,26.965,2015-12-08
-26.880278,26.965,2015-12-22
-26.861111,28.884722,2011-01-03
-26.861111,28.884722,2011-01-17
-26.861111,28.884722,2011-01-31
-26.861111,28.884722,2011-02-14
-26.861111,28.884722,2011-02-21
-26.861111,28.884722,2011-03-14
-26.861111,28.884722,2011-03-22
-26.861111,28.884722,2011-04-11
-26.861111,28.884722,2011-04-25
-26.861111,28.884722,2011-05-09
-26.861111,28.884722,2011-05-16
-26.861111,28.884722,2011-05-30
-26.861111,28.884722,2011-06-14
-26.861111,28.884722,2011-06-27
-26.861111,28.884722,2011-07-18
-26.861111,28.884722,2011-07-25
-26.861111,28.884722,2011-08-08
-26.861111,28.884722,2011-08-22
-26.861111,28.884722,2011-09-05
-26.861111,28.884722,2011-09-19
-26.861111,28.884722,2011-10-03
-26.861111,28.884722,2011-10-17
-26.861111,28.884722,2011-10-31
-26.861111,28.884722,2011-11-21
-26.861111,28.884722,2011-11-28
-26.861111,28.884722,2011-12-12
-26.861111,28.884722,2012-01-03
-26.861111,28.884722,2012-01-30
-26.861111,28.884722,2012-02-27
-26.861111,28.884722,2012-03-05
-26.861111,28.884722,2012-03-19
-26.861111,28.884722,2012-04-10
-26.861111,28.884722,2012-04-17
-26.861111,28.884722,2012-05-02
-26.861111,28.884722,2012-05-14
-26.861111,28.884722,2012-05-28
-26.861111,28.884722,2012-06-11
-26.861111,28.884722,2012-06-18
-26.861111,28.884722,2012-06-26
-26.861111,28.884722,2012-07-10
-26.861111,28.884722,2012-07-18
-26.861111,28.884722,2012-07-24
-26.861111,28.884722,2012-07-31
-26.861111,28.884722,2012-08-08
-26.861111,28.884722,2012-10-01
-26.861111,28.884722,2012-10-22
-26.861111,28.884722,2012-11-08
-26.861111,28.884722,2012-11-12
-26.861111,28.884722,2012-11-20
-26.861111,28.884722,2012-11-27
-26.861111,28.884722,2012-12-04
-26.861111,28.884722,2012-12-11
-26.861111,28.884722,2012-12-19
-26.861111,28.884722,2013-01-08
-26.861111,28.884722,2013-01-17
-26.861111,28.884722,2013-01-22
-26.861111,28.884722,2013-01-29
-26.861111,28.884722,2013-02-05
-26.861111,28.884722,2013-02-12
-26.861111,28.884722,2013-02-26
-26.861111,28.884722,2013-03-05
-26.861111,28.884722,2013-03-12
-26.861111,28.884722,2013-03-19
-26.861111,28.884722,2013-03-26
-26.861111,28.884722,2013-04-03
-26.861111,28.884722,2013-04-11
-26.861111,28.884722,2013-04-16
-26.861111,28.884722,2013-04-30
-26.861111,28.884722,2013-05-07
-26.861111,28.884722,2013-05-14
-26.861111,28.884722,2013-05-22
-26.861111,28.884722,2013-05-28
-26.861111,28.884722,2013-06-04
-26.861111,28.884722,2013-06-11
-26.861111,28.884722,2013-06-19
-26.861111,28.884722,2013-06-25
-26.861111,28.884722,2013-07-02
-26.861111,28.884722,2013-07-16
-26.861111,28.884722,2013-07-24
-26.861111,28.884722,2013-09-27
-26.861111,28.884722,2013-10-08
-26.861111,28.884722,2013-10-13
-26.861111,28.884722,2013-10-15
-26.861111,28.884722,2013-10-23
-26.861111,28.884722,2013-11-05
-26.861111,28.884722,2013-11-11
-26.861111,28.884722,2013-11-19
-26.861111,28.884722,2013-11-27
-26.861111,28.884722,2014-01-07
-26.861111,28.884722,2014-01-14
-26.861111,28.884722,2014-02-25
-26.861111,28.884722,2014-03-04
-26.861111,28.884722,2014-03-11
-26.861111,28.884722,2014-03-18
-26.861111,28.884722,2014-03-25
-26.861111,28.884722,2014-04-08
-26.861111,28.884722,2014-04-15
-26.861111,28.884722,2014-04-30
-26.861111,28.884722,2014-05-14
-26.861111,28.884722,2014-05-20
-26.861111,28.884722,2014-07-01
-26.861111,28.884722,2014-07-08
-26.861111,28.884722,2014-07-15
-26.861111,28.884722,2014-07-30
-26.861111,28.884722,2014-08-05
-26.861111,28.884722,2014-08-12
-26.861111,28.884722,2014-08-19
-26.861111,28.884722,2014-08-26
-26.861111,28.884722,2014-09-02
-26.861111,28.884722,2014-09-16
-26.861111,28.884722,2014-09-25
-26.861111,28.884722,2014-10-01
-26.861111,28.884722,2014-10-09
-26.861111,28.884722,2014-10-14
-26.861111,28.884722,2014-10-22
-26.861111,28.884722,2014-10-29
-26.861111,28.884722,2014-11-04
-26.861111,28.884722,2014-11-12
-26.861111,28.884722,2014-11-20
-26.861111,28.884722,2014-11-27
-26.861111,28.884722,2014-12-02
-26.861111,28.884722,2014-12-09
-26.861111,28.884722,2014-12-18
-26.861111,28.884722,2014-12-23
-26.861111,28.884722,2015-01-27
-26.861111,28.884722,2015-02-10
-26.861111,28.884722,2015-02-17
-26.861111,28.884722,2015-02-24
-26.861111,28.884722,2015-03-10
-26.861111,28.884722,2015-03-17
-26.861111,28.884722,2015-03-25
-26.861111,28.884722,2015-04-01
-26.861111,28.884722,2015-04-08
-26.861111,28.884722,2015-04-14
-26.861111,28.884722,2015-04-29
-26.861111,28.884722,2015-05-13
-26.861111,28.884722,2015-05-26
-26.861111,28.884722,2015-06-09
-26.861111,28.884722,2015-06-30
-26.861111,28.884722,2015-07-07
-26.861111,28.884722,2015-08-04
-26.861111,28.884722,2015-08-18
-26.861111,28.884722,2015-09-01
-26.861111,28.884722,2015-09-15
-26.861111,28.884722,2015-09-29
-26.861111,28.884722,2015-10-13
-26.861111,28.884722,2015-11-24
-26.861111,28.884722,2015-12-08
-26.861111,28.884722,2015-12-23
-26.73806,27.59194,2011-01-10
-26.73806,27.59194,2011-01-27
-26.73806,27.59194,2011-01-31
-26.73806,27.59194,2011-02-07
-26.73806,27.59194,2011-02-21
-26.73806,27.59194,2011-03-14
-26.73806,27.59194,2011-03-28
-26.73806,27.59194,2011-04-10
-26.73806,27.59194,2011-05-12
-26.73806,27.59194,2011-05-23
-26.73806,27.59194,2011-06-06
-26.73806,27.59194,2011-06-21
-26.73806,27.59194,2011-07-04
-26.73806,27.59194,2011-07-18
-26.73806,27.59194,2011-08-07
-26.73806,27.59194,2011-08-15
-26.73806,27.59194,2011-08-29
-26.73806,27.59194,2011-09-14
-26.73806,27.59194,2011-09-26
-26.73806,27.59194,2011-10-12
-26.73806,27.59194,2011-10-17
-26.73806,27.59194,2011-10-24
-26.73806,27.59194,2011-11-07
-26.73806,27.59194,2011-11-28
-26.73806,27.59194,2011-12-12
-26.73806,27.59194,2012-01-03
-26.73806,27.59194,2012-01-16
-26.73806,27.59194,2012-01-30
-26.73806,27.59194,2012-02-13
-26.73806,27.59194,2012-02-27
-26.73806,27.59194,2012-03-28
-26.73806,27.59194,2012-04-10
-26.73806,27.59194,2012-04-23
-26.73806,27.59194,2012-05-07
-26.73806,27.59194,2012-05-21
-26.73806,27.59194,2012-06-04
-26.73806,27.59194,2012-06-18
-26.73806,27.59194,2012-07-31
-26.73806,27.59194,2012-08-14
-26.73806,27.59194,2012-09-05
-26.73806,27.59194,2012-09-17
-26.73806,27.59194,2012-10-01
-26.73806,27.59194,2012-10-31
-26.73806,27.59194,2012-11-26
-26.73806,27.59194,2012-12-10
-26.73806,27.59194,2013-01-03
-26.73806,27.59194,2013-01-21
-26.73806,27.59194,2013-02-04
-26.73806,27.59194,2013-03-04
-26.73806,27.59194,2013-03-18
-26.73806,27.59194,2013-04-02
-26.73806,27.59194,2013-04-17
-26.73806,27.59194,2013-05-22
-26.73806,27.59194,2013-06-03
-26.73806,27.59194,2013-06-18
-26.73806,27.59194,2013-07-01
-26.73806,27.59194,2013-07-15
-26.73806,27.59194,2013-08-12
-26.73806,27.59194,2013-08-26
-26.73806,27.59194,2013-09-09
-26.73806,27.59194,2013-09-25
-26.73806,27.59194,2013-10-07
-26.73806,27.59194,2013-10-22
-26.73806,27.59194,2013-11-04
-26.73806,27.59194,2013-11-18
-26.73806,27.59194,2013-12-01
-26.73806,27.59194,2014-01-13
-26.73806,27.59194,2014-02-03
-26.73806,27.59194,2014-02-19
-26.73806,27.59194,2014-03-03
-26.73806,27.59194,2014-03-17
-26.73806,27.59194,2014-04-07
-26.73806,27.59194,2014-04-14
-26.73806,27.59194,2014-04-29
-26.73806,27.59194,2014-05-14
-26.73806,27.59194,2014-05-19
-26.73806,27.59194,2014-06-09
-26.73806,27.59194,2014-06-23
-26.73806,27.59194,2014-07-07
-26.73806,27.59194,2014-07-30
-26.73806,27.59194,2014-08-18
-26.73806,27.59194,2014-09-01
-26.73806,27.59194,2014-09-15
-26.73806,27.59194,2014-09-30
-26.73806,27.59194,2014-10-13
-26.73806,27.59194,2014-10-30
-26.73806,27.59194,2014-11-03
-26.73806,27.59194,2014-11-11
-26.73806,27.59194,2014-11-26
-26.73806,27.59194,2014-12-15
-26.73806,27.59194,2015-01-12
-26.73806,27.59194,2015-01-26
-26.73806,27.59194,2015-02-16
-26.73806,27.59194,2015-03-05
-26.73806,27.59194,2015-03-09
-26.73806,27.59194,2015-03-24
-26.73806,27.59194,2015-04-07
-26.73806,27.59194,2015-04-28
-26.73806,27.59194,2015-05-04
-26.73806,27.59194,2015-05-12
-26.73806,27.59194,2015-05-25
-26.73806,27.59194,2015-06-08
-26.73806,27.59194,2015-06-22
-26.73806,27.59194,2015-07-20
-26.73806,27.59194,2015-08-03
-26.73806,27.59194,2015-08-17
-26.73806,27.59194,2015-08-31
-26.73806,27.59194,2015-09-14
-26.73806,27.59194,2015-10-01
-26.73806,27.59194,2015-10-12
-26.73806,27.59194,2015-11-09
-26.73806,27.59194,2015-11-23
-26.73806,27.59194,2015-12-07
-26.73806,27.59194,2015-12-21
-26.648056,27.089444,2011-01-05
-26.648056,27.089444,2011-01-26
-26.648056,27.089444,2011-03-02
-26.648056,27.089444,2011-03-09
-26.648056,27.089444,2011-03-23
-26.648056,27.089444,2011-04-13
-26.648056,27.089444,2011-05-06
-26.648056,27.089444,2011-05-25
-26.648056,27.089444,2011-06-01
-26.648056,27.089444,2011-06-23
-26.648056,27.089444,2011-06-30
-26.648056,27.089444,2011-07-12
-26.648056,27.089444,2011-07-26
-26.648056,27.089444,2011-08-16
-26.648056,27.089444,2011-08-25
-26.648056,27.089444,2011-09-13
-26.648056,27.089444,2011-09-20
-26.648056,27.089444,2011-10-11
-26.648056,27.089444,2011-10-18
-26.648056,27.089444,2011-11-09
-26.648056,27.089444,2011-11-15
-26.648056,27.089444,2011-12-08
-26.648056,27.089444,2011-12-13
-26.648056,27.089444,2012-01-05
-26.648056,27.089444,2012-01-17
-26.648056,27.089444,2012-02-08
-26.648056,27.089444,2012-02-21
-26.648056,27.089444,2012-03-13
-26.648056,27.089444,2012-03-27
-26.648056,27.089444,2012-04-11
-26.648056,27.089444,2012-04-18
-26.648056,27.089444,2012-05-04
-26.648056,27.089444,2012-05-08
-26.648056,27.089444,2012-05-15
-26.648056,27.089444,2012-05-29
-26.648056,27.089444,2012-06-15
-26.648056,27.089444,2012-06-28
-26.648056,27.089444,2012-07-12
-26.648056,27.089444,2012-07-17
-26.648056,27.089444,2012-07-26
-26.648056,27.089444,2012-07-30
-26.648056,27.089444,2012-08-02
-26.648056,27.089444,2012-08-10
-26.648056,27.089444,2012-08-16
-26.648056,27.089444,2012-08-23
-26.648056,27.089444,2012-09-13
-26.648056,27.089444,2012-09-18
-26.648056,27.089444,2012-09-26
-26.648056,27.089444,2012-10-03
-26.648056,27.089444,2012-10-09
-26.648056,27.089444,2012-10-16
-26.648056,27.089444,2012-10-23
-26.648056,27.089444,2012-10-30
-26.648056,27.089444,2012-11-08
-26.648056,27.089444,2012-11-20
-26.648056,27.089444,2012-11-28
-26.648056,27.089444,2012-12-05
-26.648056,27.089444,2012-12-19
-26.648056,27.089444,2013-01-04
-26.648056,27.089444,2013-01-08
-26.648056,27.089444,2013-01-15
-26.648056,27.089444,2013-01-22
-26.648056,27.089444,2013-01-30
-26.648056,27.089444,2013-02-06
-26.648056,27.089444,2013-02-12
-26.648056,27.089444,2013-02-19
-26.648056,27.089444,2013-02-26
-26.648056,27.089444,2013-03-06
-26.648056,27.089444,2013-03-12
-26.648056,27.089444,2013-03-19
-26.648056,27.089444,2013-03-26
-26.648056,27.089444,2013-04-04
-26.648056,27.089444,2013-04-16
-26.648056,27.089444,2013-04-22
-26.648056,27.089444,2013-04-30
-26.648056,27.089444,2013-05-08
-26.648056,27.089444,2013-05-14
-26.648056,27.089444,2013-05-21
-26.648056,27.089444,2013-05-29
-26.648056,27.089444,2013-06-05
-26.648056,27.089444,2013-06-11
-26.648056,27.089444,2013-06-25
-26.648056,27.089444,2013-07-03
-26.648056,27.089444,2013-07-09
-26.648056,27.089444,2013-07-16
-26.648056,27.089444,2013-07-25
-26.648056,27.089444,2013-07-30
-26.648056,27.089444,2013-08-08
-26.648056,27.089444,2013-08-14
-26.648056,27.089444,2013-08-23
-26.648056,27.089444,2013-08-30
-26.648056,27.089444,2013-09-04
-26.648056,27.089444,2013-09-17
-26.648056,27.089444,2013-09-26
-26.648056,27.089444,2013-10-03
-26.648056,27.089444,2013-10-11
-26.648056,27.089444,2013-10-15
-26.648056,27.089444,2013-10-22
-26.648056,27.089444,2013-10-29
-26.648056,27.089444,2013-11-12
-26.648056,27.089444,2013-11-19
-26.648056,27.089444,2013-12-04
-26.648056,27.089444,2013-12-11
-26.648056,27.089444,2013-12-18
-26.648056,27.089444,2013-12-24
-26.648056,27.089444,2014-01-08
-26.648056,27.089444,2014-01-14
-26.648056,27.089444,2014-01-23
-26.648056,27.089444,2014-01-28
-26.648056,27.089444,2014-02-10
-26.648056,27.089444,2014-02-17
-26.648056,27.089444,2014-02-26
-26.648056,27.089444,2014-03-06
-26.648056,27.089444,2014-03-11
-26.648056,27.089444,2014-03-19
-26.648056,27.089444,2014-03-26
-26.648056,27.089444,2014-04-03
-26.648056,27.089444,2014-04-08
-26.648056,27.089444,2014-04-16
-26.648056,27.089444,2014-04-23
-26.648056,27.089444,2014-05-01
-26.648056,27.089444,2014-05-07
-26.648056,27.089444,2014-05-13
-26.648056,27.089444,2014-05-21
-26.648056,27.089444,2014-06-24
-26.648056,27.089444,2014-07-02
-26.648056,27.089444,2014-07-10
-26.648056,27.089444,2014-07-16
-26.648056,27.089444,2014-08-01
-26.648056,27.089444,2014-08-13
-26.648056,27.089444,2014-08-20
-26.648056,27.089444,2014-08-26
-26.648056,27.089444,2014-09-10
-26.648056,27.089444,2014-09-26
-26.648056,27.089444,2014-09-30
-26.648056,27.089444,2014-10-10
-26.648056,27.089444,2014-10-15
-26.648056,27.089444,2014-10-22
-26.648056,27.089444,2014-10-29
-26.648056,27.089444,2014-11-05
-26.648056,27.089444,2014-11-12
-26.648056,27.089444,2014-11-28
-26.648056,27.089444,2014-12-02
-26.648056,27.089444,2014-12-10
-26.648056,27.089444,2014-12-17
-26.648056,27.089444,2015-01-07
-26.648056,27.089444,2015-01-14
-26.648056,27.089444,2015-01-21
-26.648056,27.089444,2015-01-28
-26.648056,27.089444,2015-02-04
-26.648056,27.089444,2015-02-10
-26.648056,27.089444,2015-02-18
-26.648056,27.089444,2015-02-25
-26.648056,27.089444,2015-03-04
-26.648056,27.089444,2015-03-10
-26.648056,27.089444,2015-03-19
-26.648056,27.089444,2015-03-24
-26.648056,27.089444,2015-04-09
-26.648056,27.089444,2015-04-14
-26.648056,27.089444,2015-04-22
-26.648056,27.089444,2015-04-29
-26.648056,27.089444,2015-05-06
-26.648056,27.089444,2015-05-11
-26.648056,27.089444,2015-05-26
-26.648056,27.089444,2015-06-09
-26.648056,27.089444,2015-06-25
-26.648056,27.089444,2015-07-09
-26.648056,27.089444,2015-07-20
-26.648056,27.089444,2015-08-05
-26.648056,27.089444,2015-08-19
-26.648056,27.089444,2015-09-02
-26.648056,27.089444,2015-09-16
-26.648056,27.089444,2015-09-21
-26.648056,27.089444,2015-09-30
-26.648056,27.089444,2015-10-14
-26.648056,27.089444,2015-10-28
-26.648056,27.089444,2015-11-12
-26.648056,27.089444,2015-11-25
-26.619444,27.980833,2014-08-28
-26.619444,27.980833,2014-09-18
-26.619444,27.980833,2014-09-24
-26.619444,27.980833,2014-10-02
-26.619444,27.980833,2014-10-16
-26.619444,27.980833,2014-10-23
-26.619444,27.980833,2014-10-30
-26.619444,27.980833,2014-11-06
-26.619444,27.980833,2015-01-16
-26.619444,27.980833,2015-02-24
-26.619444,27.980833,2015-03-12
-26.619444,27.980833,2015-03-18
-26.619444,27.980833,2015-03-26
-26.619444,27.980833,2015-05-07
-26.619444,27.980833,2015-06-12
-26.619444,27.980833,2015-07-27
-26.619444,27.980833,2015-08-25
-26.619444,27.980833,2015-09-21
-26.619444,27.980833,2015-10-19
-26.619444,27.980833,2015-11-16
-26.619444,27.980833,2015-12-14
-26.510278,28.351389,2014-08-28
-26.510278,28.351389,2014-10-13
-26.510278,28.351389,2015-03-09
-26.510278,28.351389,2015-05-04
-26.510278,28.351389,2015-06-01
-26.510278,28.351389,2015-06-29
-26.510278,28.351389,2015-08-25
-26.510278,28.351389,2015-09-21
-26.510278,28.351389,2015-10-21
-26.510278,28.351389,2015-11-17
-26.510278,28.351389,2015-12-15
-26.45,28.085833,2011-01-03
-26.45,28.085833,2011-01-10
-26.45,28.085833,2011-02-14
-26.45,28.085833,2011-02-21
-26.45,28.085833,2011-03-14
-26.45,28.085833,2011-03-22
-26.45,28.085833,2011-04-11
-26.45,28.085833,2011-04-25
-26.45,28.085833,2011-05-03
-26.45,28.085833,2011-05-23
-26.45,28.085833,2011-05-30
-26.45,28.085833,2011-06-14
-26.45,28.085833,2011-06-27
-26.45,28.085833,2011-07-11
-26.45,28.085833,2011-08-01
-26.45,28.085833,2011-08-08
-26.45,28.085833,2011-08-22
-26.45,28.085833,2011-09-05
-26.45,28.085833,2011-09-26
-26.45,28.085833,2011-10-24
-26.45,28.085833,2011-10-31
-26.45,28.085833,2011-11-21
-26.45,28.085833,2011-12-07
-26.45,28.085833,2011-12-12
-26.45,28.085833,2012-01-03
-26.45,28.085833,2012-01-16
-26.45,28.085833,2012-01-30
